loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,income_to_loan_ratio,total_assets,loan_status_encoded,cibil_range,loan_to_income_ratio,lti_range,loan_status_numeric,education_numeric,self_employed_numeric
3149,3,Not Graduate,No,8300000,25700000,12,453,24000000,14600000,20400000,5700000,Rejected,0.3229571984435798,64700000,0,Poor (0-600),3.0963855421686746,Low (2-4x),0,0,0
3150,3,Not Graduate,No,7500000,25200000,8,316,1000000,800000,18300000,9000000,Rejected,0.2976190476190476,29100000,0,Poor (0-600),3.36,Low (2-4x),0,0,0
3151,3,Graduate,No,2100000,7700000,6,703,700000,4000000,8200000,1300000,Approved,0.2727272727272727,14200000,1,Good (700-750),3.6666666666666665,Low (2-4x),1,1,0
3152,3,Graduate,No,1400000,3200000,8,753,2200000,2000000,3600000,2000000,Approved,0.4375,9800000,1,Very Good (750-800),2.2857142857142856,Low (2-4x),1,1,0
3153,0,Not Graduate,No,6900000,23500000,2,621,7800000,7300000,23100000,9400000,Approved,0.2936170212765957,47600000,1,Fair (600-700),3.4057971014492754,Low (2-4x),1,0,0
3154,0,Graduate,Yes,2500000,9100000,10,852,5000000,4700000,7400000,1500000,Approved,0.2747252747252747,18600000,1,Excellent (800+),3.64,Low (2-4x),1,1,1
3155,3,Not Graduate,Yes,3800000,9400000,12,301,7800000,2800000,14900000,5000000,Rejected,0.4042553191489361,30500000,0,Poor (0-600),2.473684210526316,Low (2-4x),0,0,1
3156,3,Not Graduate,Yes,7700000,29300000,10,359,6800000,6100000,21900000,4200000,Rejected,0.2627986348122867,39000000,0,Poor (0-600),3.8051948051948052,Low (2-4x),0,0,1
3157,1,Not Graduate,No,3200000,6600000,16,534,8800000,2600000,6500000,1800000,Rejected,0.4848484848484848,19700000,0,Poor (0-600),2.0625,Low (2-4x),0,0,0
3158,0,Not Graduate,Yes,8600000,20000000,10,704,25400000,10000000,30800000,10300000,Approved,0.43,76500000,1,Good (700-750),2.3255813953488373,Low (2-4x),1,0,1
3159,3,Not Graduate,Yes,3800000,13700000,16,662,4800000,400000,12400000,5300000,Approved,0.2773722627737226,22900000,1,Fair (600-700),3.6052631578947367,Low (2-4x),1,0,1
3160,3,Graduate,No,8400000,31100000,18,599,20600000,14100000,20500000,8500000,Approved,0.270096463022508,63700000,1,Poor (0-600),3.7023809523809526,Low (2-4x),1,1,0
3161,1,Graduate,No,1600000,5400000,4,319,4200000,2200000,4200000,1600000,Approved,0.2962962962962963,12200000,1,Poor (0-600),3.375,Low (2-4x),1,1,0
3162,2,Not Graduate,No,7800000,19400000,16,549,18600000,13300000,24100000,6900000,Rejected,0.4020618556701031,62900000,0,Poor (0-600),2.4871794871794872,Low (2-4x),0,0,0
3163,1,Graduate,Yes,9400000,21000000,12,443,14100000,2700000,23200000,5600000,Rejected,0.4476190476190476,45600000,0,Poor (0-600),2.234042553191489,Low (2-4x),0,1,1
3164,3,Not Graduate,Yes,9900000,26700000,10,550,22200000,15900000,36800000,6600000,Approved,0.3707865168539326,81500000,1,Poor (0-600),2.696969696969697,Low (2-4x),1,0,1
3165,4,Not Graduate,No,2400000,8000000,18,393,-100000,200000,7600000,3000000,Rejected,0.3,10700000,0,Poor (0-600),3.3333333333333335,Low (2-4x),0,0,0
3166,2,Graduate,Yes,7500000,15100000,8,488,19800000,0,28500000,6700000,Rejected,0.4966887417218543,55000000,0,Poor (0-600),2.013333333333333,Low (2-4x),0,1,1
3167,5,Graduate,No,3300000,11800000,16,845,6000000,1500000,9200000,2600000,Approved,0.2796610169491525,19300000,1,Excellent (800+),3.5757575757575757,Low (2-4x),1,1,0
3168,2,Graduate,No,5500000,19000000,2,382,12500000,1000000,15200000,8100000,Approved,0.2894736842105263,36800000,1,Poor (0-600),3.4545454545454546,Low (2-4x),1,1,0
3169,5,Not Graduate,No,2400000,7500000,12,357,2600000,2900000,6100000,1300000,Rejected,0.32,12900000,0,Poor (0-600),3.125,Low (2-4x),0,0,0
3170,1,Not Graduate,Yes,8700000,27500000,16,815,8000000,13400000,23600000,5900000,Approved,0.3163636363636363,50900000,1,Excellent (800+),3.160919540229885,Low (2-4x),1,0,1
3171,1,Not Graduate,No,9600000,26000000,16,368,18500000,16600000,29900000,8400000,Rejected,0.3692307692307692,73400000,0,Poor (0-600),2.7083333333333335,Low (2-4x),0,0,0
3172,0,Graduate,No,8400000,19800000,16,674,500000,12200000,27400000,10700000,Approved,0.4242424242424242,50800000,1,Fair (600-700),2.357142857142857,Low (2-4x),1,1,0
3173,5,Not Graduate,No,9200000,23900000,10,335,5800000,15300000,35400000,10700000,Rejected,0.3849372384937238,67200000,0,Poor (0-600),2.597826086956522,Low (2-4x),0,0,0
3174,2,Graduate,Yes,4600000,12600000,2,355,6300000,6900000,14800000,6500000,Rejected,0.365079365079365,34500000,0,Poor (0-600),2.739130434782609,Low (2-4x),0,1,1
3175,5,Not Graduate,No,7600000,17500000,6,510,9100000,3500000,15700000,9800000,Rejected,0.4342857142857143,38100000,0,Poor (0-600),2.3026315789473686,Low (2-4x),0,0,0
3176,4,Graduate,No,8500000,17800000,4,698,6700000,4300000,28600000,8000000,Approved,0.4775280898876404,47600000,1,Fair (600-700),2.0941176470588236,Low (2-4x),1,1,0
3177,4,Not Graduate,Yes,3100000,8200000,18,408,2900000,3800000,10800000,3100000,Rejected,0.3780487804878049,20600000,0,Poor (0-600),2.6451612903225805,Low (2-4x),0,0,1
3178,3,Graduate,Yes,4900000,13100000,18,401,5700000,4100000,16400000,3600000,Rejected,0.3740458015267175,29800000,0,Poor (0-600),2.673469387755102,Low (2-4x),0,1,1
3179,5,Not Graduate,Yes,5800000,14000000,14,418,3900000,10400000,15100000,6800000,Rejected,0.4142857142857143,36200000,0,Poor (0-600),2.413793103448276,Low (2-4x),0,0,1
3180,0,Not Graduate,No,5700000,21300000,4,697,3000000,6800000,20000000,5500000,Approved,0.2676056338028169,35300000,1,Fair (600-700),3.736842105263158,Low (2-4x),1,0,0
3181,4,Graduate,No,3200000,12200000,14,683,-100000,1100000,7500000,2900000,Rejected,0.2622950819672131,11400000,0,Fair (600-700),3.8125,Low (2-4x),0,1,0
3182,4,Not Graduate,Yes,8000000,31500000,16,763,14900000,8800000,17600000,8900000,Approved,0.2539682539682539,50200000,1,Very Good (750-800),3.9375,Low (2-4x),1,0,1
3183,4,Not Graduate,No,5000000,11400000,6,336,1600000,4000000,15500000,2500000,Rejected,0.4385964912280701,23600000,0,Poor (0-600),2.28,Low (2-4x),0,0,0
3184,2,Not Graduate,Yes,2900000,8300000,10,693,7500000,1900000,9700000,4300000,Approved,0.3493975903614458,23400000,1,Fair (600-700),2.8620689655172415,Low (2-4x),1,0,1
3185,2,Not Graduate,No,6400000,23900000,18,745,14800000,4000000,16300000,7000000,Approved,0.2677824267782426,42100000,1,Good (700-750),3.734375,Low (2-4x),1,0,0
3186,5,Graduate,No,6300000,22500000,18,629,300000,3900000,23100000,8000000,Approved,0.28,35300000,1,Fair (600-700),3.5714285714285716,Low (2-4x),1,1,0
3187,0,Not Graduate,No,5900000,23300000,16,581,2200000,8100000,14900000,5800000,Approved,0.2532188841201717,31000000,1,Poor (0-600),3.9491525423728815,Low (2-4x),1,0,0
3188,1,Graduate,No,8100000,29600000,4,672,8200000,5100000,21100000,5400000,Approved,0.2736486486486486,39800000,1,Fair (600-700),3.654320987654321,Low (2-4x),1,1,0
3189,5,Graduate,Yes,7100000,20100000,4,700,16900000,2900000,15600000,4500000,Approved,0.3532338308457711,39900000,1,Fair (600-700),2.8309859154929575,Low (2-4x),1,1,1
3190,1,Not Graduate,No,1400000,4400000,14,787,1600000,1200000,4200000,800000,Approved,0.3181818181818182,7800000,1,Very Good (750-800),3.142857142857143,Low (2-4x),1,0,0
3191,3,Graduate,Yes,2300000,8000000,8,300,4200000,3800000,7300000,1200000,Rejected,0.2875,16500000,0,Poor (0-600),3.4782608695652173,Low (2-4x),0,1,1
3192,1,Graduate,No,7400000,16100000,4,655,22000000,12900000,25300000,4300000,Approved,0.4596273291925465,64500000,1,Fair (600-700),2.175675675675676,Low (2-4x),1,1,0
3193,0,Graduate,Yes,5300000,13300000,12,572,4200000,2500000,18000000,7100000,Approved,0.3984962406015037,31800000,1,Poor (0-600),2.509433962264151,Low (2-4x),1,1,1
3194,5,Graduate,Yes,7700000,16400000,2,663,1100000,14800000,15800000,3900000,Approved,0.4695121951219512,35600000,1,Fair (600-700),2.1298701298701297,Low (2-4x),1,1,1
3195,0,Not Graduate,No,5000000,10700000,16,726,1600000,1100000,15700000,4800000,Approved,0.4672897196261682,23200000,1,Good (700-750),2.14,Low (2-4x),1,0,0
3196,5,Not Graduate,Yes,6000000,12300000,12,680,11400000,5300000,13800000,7300000,Approved,0.4878048780487805,37800000,1,Fair (600-700),2.05,Low (2-4x),1,0,1
3197,0,Graduate,No,1400000,2700000,2,685,3400000,800000,5400000,1300000,Approved,0.5185185185185185,10900000,1,Fair (600-700),1.9285714285714286,Very Low (0-2x),1,1,0
3198,5,Not Graduate,Yes,9400000,23100000,6,762,12400000,10200000,22300000,6600000,Approved,0.4069264069264069,51500000,1,Very Good (750-800),2.4574468085106385,Low (2-4x),1,0,1
3199,3,Not Graduate,No,5200000,17200000,18,768,9200000,5500000,11700000,3800000,Approved,0.3023255813953488,30200000,1,Very Good (750-800),3.3076923076923075,Low (2-4x),1,0,0
3200,0,Graduate,No,3100000,11100000,8,504,3500000,4600000,11400000,1800000,Rejected,0.2792792792792792,21300000,0,Poor (0-600),3.5806451612903225,Low (2-4x),0,1,0
3201,3,Not Graduate,Yes,8400000,20500000,12,796,22900000,10500000,17600000,11200000,Approved,0.4097560975609756,62200000,1,Very Good (750-800),2.4404761904761907,Low (2-4x),1,0,1
3202,0,Not Graduate,No,1200000,2900000,18,348,400000,1200000,2900000,600000,Rejected,0.4137931034482758,5100000,0,Poor (0-600),2.4166666666666665,Low (2-4x),0,0,0
3203,5,Not Graduate,Yes,4800000,13100000,6,717,8300000,8900000,18300000,2800000,Approved,0.366412213740458,38300000,1,Good (700-750),2.7291666666666665,Low (2-4x),1,0,1
3204,5,Not Graduate,Yes,9200000,34200000,4,565,500000,13900000,23600000,12300000,Approved,0.2690058479532163,50300000,1,Poor (0-600),3.717391304347826,Low (2-4x),1,0,1
3205,2,Not Graduate,No,5300000,10900000,6,647,14600000,3500000,18700000,3200000,Approved,0.4862385321100917,40000000,1,Fair (600-700),2.056603773584906,Low (2-4x),1,0,0
3206,3,Graduate,No,4700000,10900000,2,626,9200000,2300000,14600000,5200000,Approved,0.4311926605504587,31300000,1,Fair (600-700),2.3191489361702127,Low (2-4x),1,1,0
3207,0,Not Graduate,No,6500000,24700000,6,554,2700000,1100000,22700000,9600000,Approved,0.2631578947368421,36100000,1,Poor (0-600),3.8,Low (2-4x),1,0,0
3208,4,Graduate,Yes,3200000,11500000,20,864,8700000,5000000,12100000,4100000,Approved,0.2782608695652174,29900000,1,Excellent (800+),3.59375,Low (2-4x),1,1,1
3209,4,Graduate,No,4600000,12500000,6,406,10800000,200000,14000000,6800000,Rejected,0.368,31800000,0,Poor (0-600),2.717391304347826,Low (2-4x),0,1,0
3210,5,Graduate,No,700000,1800000,10,650,1300000,100000,1500000,300000,Approved,0.3888888888888889,3200000,1,Fair (600-700),2.5714285714285716,Low (2-4x),1,1,0
3211,5,Not Graduate,Yes,7600000,16500000,8,534,8900000,10300000,24900000,8300000,Rejected,0.4606060606060606,52400000,0,Poor (0-600),2.1710526315789473,Low (2-4x),0,0,1
3212,4,Graduate,No,1200000,2600000,8,872,1600000,2100000,2700000,900000,Approved,0.4615384615384615,7300000,1,Excellent (800+),2.1666666666666665,Low (2-4x),1,1,0
3213,2,Graduate,No,5100000,16500000,12,845,12100000,9000000,11400000,5700000,Approved,0.3090909090909091,38200000,1,Excellent (800+),3.235294117647059,Low (2-4x),1,1,0
3214,1,Not Graduate,Yes,4300000,16300000,14,792,400000,400000,10200000,4000000,Rejected,0.263803680981595,15000000,0,Very Good (750-800),3.7906976744186047,Low (2-4x),0,0,1
3215,4,Graduate,No,300000,1200000,18,544,700000,100000,800000,100000,Rejected,0.25,1700000,0,Poor (0-600),4.0,Low (2-4x),0,1,0
3216,2,Graduate,Yes,4000000,13000000,10,552,3700000,1600000,15600000,3400000,Approved,0.3076923076923077,24300000,1,Poor (0-600),3.25,Low (2-4x),1,1,1
3217,5,Not Graduate,No,3900000,14900000,12,837,1100000,500000,14400000,3600000,Approved,0.261744966442953,19600000,1,Excellent (800+),3.8205128205128207,Low (2-4x),1,0,0
3218,0,Not Graduate,Yes,6900000,21300000,18,845,17400000,5600000,21400000,6600000,Approved,0.323943661971831,51000000,1,Excellent (800+),3.0869565217391304,Low (2-4x),1,0,1
3219,4,Not Graduate,Yes,7000000,24100000,10,677,18800000,6000000,21600000,6300000,Approved,0.2904564315352697,52700000,1,Fair (600-700),3.442857142857143,Low (2-4x),1,0,1
3220,1,Graduate,No,6300000,18300000,20,430,13000000,1300000,23000000,9200000,Rejected,0.3442622950819672,46500000,0,Poor (0-600),2.9047619047619047,Low (2-4x),0,1,0
3221,3,Graduate,Yes,8900000,22500000,12,887,23300000,10800000,33500000,9500000,Approved,0.3955555555555555,77100000,1,Excellent (800+),2.5280898876404496,Low (2-4x),1,1,1
3222,0,Not Graduate,Yes,5700000,19400000,8,544,4300000,6400000,19900000,5800000,Rejected,0.2938144329896907,36400000,0,Poor (0-600),3.4035087719298245,Low (2-4x),0,0,1
3223,4,Not Graduate,Yes,5200000,18300000,10,355,400000,3800000,10600000,3400000,Rejected,0.2841530054644808,18200000,0,Poor (0-600),3.519230769230769,Low (2-4x),0,0,1
3224,4,Graduate,No,7400000,17500000,4,540,8800000,7600000,17900000,3600000,Rejected,0.4228571428571429,37900000,0,Poor (0-600),2.364864864864865,Low (2-4x),0,1,0
3225,5,Graduate,No,6500000,16000000,14,444,1100000,7900000,23100000,7900000,Rejected,0.40625,40000000,0,Poor (0-600),2.4615384615384617,Low (2-4x),0,1,0
3226,3,Graduate,No,6200000,14900000,14,567,1200000,9100000,20800000,8800000,Approved,0.4161073825503356,39900000,1,Poor (0-600),2.403225806451613,Low (2-4x),1,1,0
3227,5,Not Graduate,Yes,2400000,6500000,20,513,6400000,2100000,5200000,2600000,Rejected,0.3692307692307692,16300000,0,Poor (0-600),2.7083333333333335,Low (2-4x),0,0,1
3228,0,Not Graduate,No,2500000,7100000,10,590,4000000,800000,6100000,2600000,Approved,0.352112676056338,13500000,1,Poor (0-600),2.84,Low (2-4x),1,0,0
3229,2,Graduate,Yes,2700000,8500000,20,368,4900000,4500000,5900000,2100000,Rejected,0.3176470588235294,17400000,0,Poor (0-600),3.1481481481481484,Low (2-4x),0,1,1
3230,5,Not Graduate,No,3000000,7600000,6,413,2300000,3500000,11400000,1700000,Rejected,0.3947368421052631,18900000,0,Poor (0-600),2.533333333333333,Low (2-4x),0,0,0
3231,4,Graduate,Yes,6100000,13600000,4,401,10700000,2000000,20500000,3900000,Rejected,0.4485294117647059,37100000,0,Poor (0-600),2.2295081967213113,Low (2-4x),0,1,1
3232,3,Graduate,No,1500000,5400000,18,687,200000,400000,4500000,1700000,Approved,0.2777777777777778,6800000,1,Fair (600-700),3.6,Low (2-4x),1,1,0
3233,2,Graduate,No,6500000,14100000,14,577,4600000,12000000,25100000,3900000,Approved,0.4609929078014184,45600000,1,Poor (0-600),2.169230769230769,Low (2-4x),1,1,0
3234,4,Not Graduate,No,200000,700000,10,576,500000,100000,400000,300000,Approved,0.2857142857142857,1300000,1,Poor (0-600),3.5,Low (2-4x),1,0,0
3235,1,Not Graduate,No,9900000,23400000,16,687,28200000,3700000,29600000,8200000,Approved,0.4230769230769231,69700000,1,Fair (600-700),2.3636363636363638,Low (2-4x),1,0,0
3236,4,Graduate,No,5500000,11600000,12,474,1800000,2400000,20100000,5600000,Rejected,0.4741379310344827,29900000,0,Poor (0-600),2.109090909090909,Low (2-4x),0,1,0
3237,4,Graduate,No,1200000,4400000,6,709,2800000,2300000,4100000,1700000,Approved,0.2727272727272727,10900000,1,Good (700-750),3.6666666666666665,Low (2-4x),1,1,0
3238,4,Graduate,Yes,6900000,20200000,18,438,9600000,6200000,26800000,5700000,Rejected,0.3415841584158416,48300000,0,Poor (0-600),2.927536231884058,Low (2-4x),0,1,1
3239,3,Graduate,Yes,8000000,25300000,4,306,22300000,7300000,24400000,6600000,Approved,0.3162055335968379,60600000,1,Poor (0-600),3.1625,Low (2-4x),1,1,1
3240,3,Not Graduate,Yes,4100000,13900000,20,383,1900000,2300000,15800000,3800000,Rejected,0.2949640287769784,23800000,0,Poor (0-600),3.3902439024390243,Low (2-4x),0,0,1
3241,2,Graduate,No,1400000,4700000,20,563,400000,2300000,2800000,1400000,Approved,0.2978723404255319,6900000,1,Poor (0-600),3.357142857142857,Low (2-4x),1,1,0
3242,4,Not Graduate,Yes,1600000,3200000,20,371,1600000,2300000,4600000,1000000,Rejected,0.5,9500000,0,Poor (0-600),2.0,Very Low (0-2x),0,0,1
3243,1,Graduate,No,2100000,4200000,12,379,2700000,2100000,8100000,2500000,Rejected,0.5,15400000,0,Poor (0-600),2.0,Very Low (0-2x),0,1,0
3244,1,Not Graduate,No,8800000,30200000,18,897,17100000,7900000,28700000,11100000,Approved,0.2913907284768212,64800000,1,Excellent (800+),3.4318181818181817,Low (2-4x),1,0,0
3245,3,Not Graduate,Yes,7100000,25400000,10,725,20600000,5300000,16000000,8600000,Approved,0.2795275590551181,50500000,1,Good (700-750),3.5774647887323945,Low (2-4x),1,0,1
3246,1,Not Graduate,No,8600000,31500000,16,678,19700000,13400000,22200000,5300000,Approved,0.273015873015873,60600000,1,Fair (600-700),3.6627906976744184,Low (2-4x),1,0,0
3247,2,Not Graduate,Yes,5400000,14800000,6,724,1000000,400000,13100000,5400000,Approved,0.3648648648648648,19900000,1,Good (700-750),2.740740740740741,Low (2-4x),1,0,1
3248,3,Graduate,Yes,1000000,2500000,6,808,2900000,600000,2000000,500000,Approved,0.4,6000000,1,Excellent (800+),2.5,Low (2-4x),1,1,1
3249,0,Graduate,No,5400000,18400000,8,625,12100000,3000000,13000000,4800000,Approved,0.2934782608695652,32900000,1,Fair (600-700),3.4074074074074074,Low (2-4x),1,1,0
3250,2,Graduate,No,4200000,16800000,4,771,6500000,4500000,10500000,5800000,Approved,0.25,27300000,1,Very Good (750-800),4.0,Low (2-4x),1,1,0
3251,2,Not Graduate,No,7500000,22400000,14,695,8100000,3900000,15300000,9400000,Approved,0.3348214285714285,36700000,1,Fair (600-700),2.986666666666667,Low (2-4x),1,0,0
3252,4,Graduate,No,1200000,3300000,2,564,2200000,500000,4700000,1100000,Approved,0.3636363636363636,8500000,1,Poor (0-600),2.75,Low (2-4x),1,1,0
3253,4,Graduate,Yes,6300000,14500000,10,349,3800000,12300000,16500000,5700000,Rejected,0.4344827586206896,38300000,0,Poor (0-600),2.3015873015873014,Low (2-4x),0,1,1
3254,4,Graduate,Yes,300000,900000,4,797,300000,400000,600000,400000,Approved,0.3333333333333333,1700000,1,Very Good (750-800),3.0,Low (2-4x),1,1,1
3255,3,Graduate,No,7400000,28800000,8,391,20000000,7900000,23600000,7200000,Rejected,0.2569444444444444,58700000,0,Poor (0-600),3.891891891891892,Low (2-4x),0,1,0
3256,5,Not Graduate,No,2200000,5400000,12,833,4900000,3300000,7000000,1600000,Approved,0.4074074074074074,16800000,1,Excellent (800+),2.4545454545454546,Low (2-4x),1,0,0
3257,5,Graduate,No,4000000,9100000,10,515,600000,6400000,9900000,5500000,Rejected,0.4395604395604395,22400000,0,Poor (0-600),2.275,Low (2-4x),0,1,0
3258,4,Graduate,Yes,2700000,10400000,16,671,6100000,3700000,5600000,4000000,Approved,0.2596153846153846,19400000,1,Fair (600-700),3.8518518518518516,Low (2-4x),1,1,1
3259,0,Not Graduate,Yes,2000000,6900000,4,404,4900000,1600000,4200000,3000000,Approved,0.2898550724637681,13700000,1,Poor (0-600),3.45,Low (2-4x),1,0,1
3260,4,Not Graduate,No,6400000,14800000,6,537,2300000,3700000,18600000,6500000,Rejected,0.4324324324324324,31100000,0,Poor (0-600),2.3125,Low (2-4x),0,0,0
3261,5,Not Graduate,Yes,1400000,5100000,4,348,2100000,900000,4000000,1300000,Approved,0.2745098039215686,8300000,1,Poor (0-600),3.642857142857143,Low (2-4x),1,0,1
3262,0,Not Graduate,Yes,2800000,6300000,12,647,4100000,0,8700000,2300000,Approved,0.4444444444444444,15100000,1,Fair (600-700),2.25,Low (2-4x),1,0,1
3263,2,Not Graduate,Yes,8200000,28700000,14,316,23300000,16100000,17700000,4300000,Rejected,0.2857142857142857,61400000,0,Poor (0-600),3.5,Low (2-4x),0,0,1
3264,3,Not Graduate,No,9000000,26700000,14,638,5300000,0,31300000,5200000,Approved,0.3370786516853932,41800000,1,Fair (600-700),2.966666666666667,Low (2-4x),1,0,0
3265,5,Not Graduate,Yes,800000,2100000,12,363,1200000,1000000,3100000,900000,Rejected,0.3809523809523809,6200000,0,Poor (0-600),2.625,Low (2-4x),0,0,1
3266,4,Not Graduate,Yes,6100000,21200000,6,808,700000,7200000,22300000,6100000,Approved,0.2877358490566037,36300000,1,Excellent (800+),3.4754098360655736,Low (2-4x),1,0,1
3267,4,Not Graduate,Yes,2400000,9400000,2,871,3700000,300000,7100000,3500000,Approved,0.2553191489361702,14600000,1,Excellent (800+),3.9166666666666665,Low (2-4x),1,0,1
3268,4,Graduate,Yes,6000000,17000000,12,607,15300000,3200000,22100000,3900000,Approved,0.3529411764705882,44500000,1,Fair (600-700),2.8333333333333335,Low (2-4x),1,1,1
3269,2,Not Graduate,Yes,7900000,22500000,6,571,8100000,5300000,17900000,8100000,Approved,0.3511111111111111,39400000,1,Poor (0-600),2.848101265822785,Low (2-4x),1,0,1
3270,3,Graduate,Yes,9500000,25700000,18,446,16900000,13600000,29300000,10100000,Rejected,0.3696498054474708,69900000,0,Poor (0-600),2.705263157894737,Low (2-4x),0,1,1
3271,3,Not Graduate,Yes,1800000,6400000,20,436,1500000,2900000,4400000,1300000,Rejected,0.28125,10100000,0,Poor (0-600),3.5555555555555554,Low (2-4x),0,0,1
3272,3,Not Graduate,Yes,5800000,14100000,12,738,11700000,4400000,15400000,8400000,Approved,0.4113475177304964,39900000,1,Good (700-750),2.4310344827586206,Low (2-4x),1,0,1
